line_item_id,invoice_id,product_id,product_family_name,currency_code,line_amount,description,ticket_id
li_0000427,inv_000427,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022398,inv_022398,prod_6,Retainer,USD,992.01,Retainer subscription payment (MONTHLY),
li_0033007,inv_027926,,PPR Charge,AUD,500.00,PPR Charge for tkt_73887,tkt_73887
li_0018105,inv_018105,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013443,inv_013443,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018131,inv_018131,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005074,inv_005074,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023358,inv_023358,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0019872,inv_019872,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023415,inv_023415,prod_6,Retainer,USD,1248.61,Retainer subscription payment (MONTHLY),
li_0017372,inv_017372,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0007100,inv_007100,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010232,inv_010232,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009784,inv_009784,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019612,inv_019612,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017996,inv_017996,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019447,inv_019447,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019172,inv_019172,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021747,inv_021747,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0013228,inv_013228,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018883,inv_018883,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0009050,inv_009050,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003406,inv_003406,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0000572,inv_000572,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008125,inv_008125,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014343,inv_014343,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018054,inv_018054,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020689,inv_020689,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007425,inv_007425,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017620,inv_017620,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022846,inv_022846,prod_5,Retainer,AUD,1290.35,Retainer subscription payment (MONTHLY),
li_0019720,inv_019720,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020677,inv_020677,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0062144,inv_039221,,PPR Charge,USD,375.00,PPR Charge for tkt_158837,tkt_158837
li_0062145,inv_039221,,PPR Charge,USD,375.00,PPR Charge for tkt_158684,tkt_158684
li_0062146,inv_039221,,PPR Charge,USD,375.00,PPR Charge for tkt_158879,tkt_158879
li_0063426,inv_039560,,PPR Charge,AUD,500.00,PPR Charge for tkt_164922,tkt_164922
li_0063427,inv_039560,,PPR Charge,AUD,500.00,PPR Charge for tkt_164928,tkt_164928
li_0063428,inv_039560,,PPR Charge,AUD,500.00,PPR Charge for tkt_164872,tkt_164872
li_0063429,inv_039560,,PPR Charge,AUD,500.00,PPR Charge for tkt_164911,tkt_164911
li_0023366,inv_023366,prod_5,Retainer,AUD,2084.63,Retainer subscription payment (MONTHLY),
li_0023412,inv_023412,prod_6,Retainer,USD,1128.71,Retainer subscription payment (MONTHLY),
li_0010756,inv_010756,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019711,inv_019711,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016410,inv_016410,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012315,inv_012315,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0060814,inv_038845,,PPR Charge,USD,375.00,PPR Charge for tkt_152561,tkt_152561
li_0000764,inv_000764,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019374,inv_019374,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016342,inv_016342,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005413,inv_005413,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019747,inv_019747,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012142,inv_012142,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009678,inv_009678,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020775,inv_020775,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014569,inv_014569,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022970,inv_022970,prod_6,Retainer,USD,2040.36,Retainer subscription payment (MONTHLY),
li_0010959,inv_010959,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015443,inv_015443,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0015392,inv_015392,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008590,inv_008590,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0016501,inv_016501,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021546,inv_021546,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0006569,inv_006569,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019863,inv_019863,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020017,inv_020017,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014081,inv_014081,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012442,inv_012442,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023228,inv_023228,prod_5,Retainer,AUD,879.24,Retainer subscription payment (MONTHLY),
li_0020880,inv_020880,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015814,inv_015814,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0024461,inv_024000,,PPR Charge,USD,375.00,PPR Charge for tkt_3845,tkt_3845
li_0013928,inv_013928,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0045843,inv_033137,,PPR Charge,AUD,500.00,PPR Charge for tkt_165415,tkt_165415
li_0045844,inv_033137,,PPR Charge,AUD,500.00,PPR Charge for tkt_165319,tkt_165319
li_0045845,inv_033137,,PPR Charge,AUD,500.00,PPR Charge for tkt_165228,tkt_165228
li_0045846,inv_033137,,PPR Charge,AUD,500.00,PPR Charge for tkt_165314,tkt_165314
li_0045847,inv_033137,,PPR Charge,AUD,500.00,PPR Charge for tkt_165340,tkt_165340
li_0063157,inv_039506,,PPR Charge,AUD,500.00,PPR Charge for tkt_163691,tkt_163691
li_0020361,inv_020361,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020855,inv_020855,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004766,inv_004766,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012366,inv_012366,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017313,inv_017313,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017290,inv_017290,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003333,inv_003333,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020695,inv_020695,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0063399,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164731,tkt_164731
li_0063400,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164734,tkt_164734
li_0063401,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164842,tkt_164842
li_0063402,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164761,tkt_164761
li_0063403,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164841,tkt_164841
li_0063404,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164771,tkt_164771
li_0063405,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164733,tkt_164733
li_0063406,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164775,tkt_164775
li_0063407,inv_039555,,PPR Charge,AUD,500.00,PPR Charge for tkt_164764,tkt_164764
li_0019364,inv_019364,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0001678,inv_001678,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0061822,inv_039140,,PPR Charge,USD,375.00,PPR Charge for tkt_157452,tkt_157452
li_0061823,inv_039140,,PPR Charge,USD,375.00,PPR Charge for tkt_157438,tkt_157438
li_0020312,inv_020312,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023420,inv_023420,prod_5,Retainer,AUD,2695.34,Retainer subscription payment (MONTHLY),
li_0020629,inv_020629,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0013729,inv_013729,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014301,inv_014301,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0059416,inv_038360,,PPR Charge,USD,375.00,PPR Charge for tkt_146150,tkt_146150
li_0013083,inv_013083,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020609,inv_020609,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016568,inv_016568,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020549,inv_020549,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019313,inv_019313,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019648,inv_019648,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011814,inv_011814,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020683,inv_020683,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0012836,inv_012836,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0013421,inv_013421,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020860,inv_020860,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016308,inv_016308,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0002275,inv_002275,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0015778,inv_015778,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020396,inv_020396,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0003849,inv_003849,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010847,inv_010847,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019657,inv_019657,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017732,inv_017732,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0042202,inv_031695,,PPR Charge,USD,375.00,PPR Charge for tkt_65223,tkt_65223
li_0020900,inv_020900,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013795,inv_013795,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0002682,inv_002682,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019354,inv_019354,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021855,inv_021855,prod_6,Retainer,USD,1021.97,Retainer subscription payment (MONTHLY),
li_0052450,inv_035880,,PPR Charge,AUD,500.00,PPR Charge for tkt_113735,tkt_113735
li_0004979,inv_004979,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020870,inv_020870,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0009717,inv_009717,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020745,inv_020745,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0009850,inv_009850,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0002242,inv_002242,prod_1,WatchDog,AUD,49.00,Basic (AUD) subscription payment,
li_0019238,inv_019238,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020382,inv_020382,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007493,inv_007493,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0062097,inv_039212,,PPR Charge,AUD,500.00,PPR Charge for tkt_158593,tkt_158593
li_0062098,inv_039212,,PPR Charge,AUD,500.00,PPR Charge for tkt_158649,tkt_158649
li_0020543,inv_020543,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018248,inv_018248,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019969,inv_019969,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023085,inv_023085,prod_6,Retainer,USD,888.92,Retainer subscription payment (MONTHLY),
li_0020531,inv_020531,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014549,inv_014549,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014709,inv_014709,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016237,inv_016237,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0012466,inv_012466,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017704,inv_017704,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004060,inv_004060,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019945,inv_019945,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019227,inv_019227,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008288,inv_008288,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0055751,inv_037132,,PPR Charge,USD,375.00,PPR Charge for tkt_129445,tkt_129445
li_0015507,inv_015507,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006643,inv_006643,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016768,inv_016768,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023435,inv_023435,prod_6,Retainer,USD,3750.77,Retainer subscription payment (MONTHLY),
li_0058634,inv_038123,,PPR Charge,USD,375.00,PPR Charge for tkt_141835,tkt_141835
li_0010668,inv_010668,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019109,inv_019109,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009908,inv_009908,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007629,inv_007629,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020765,inv_020765,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015218,inv_015218,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022633,inv_022633,prod_5,Retainer,AUD,3243.13,Retainer subscription payment (MONTHLY),
li_0013274,inv_013274,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014528,inv_014528,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016325,inv_016325,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019788,inv_019788,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020750,inv_020750,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0002145,inv_002145,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017771,inv_017771,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020519,inv_020519,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015868,inv_015868,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0028329,inv_025869,,PPR Charge,USD,375.00,PPR Charge for tkt_17756,tkt_17756
li_0061510,inv_039039,,PPR Charge,USD,375.00,PPR Charge for tkt_155769,tkt_155769
li_0061511,inv_039039,,PPR Charge,USD,375.00,PPR Charge for tkt_155834,tkt_155834
li_0013841,inv_013841,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023406,inv_023406,prod_5,Retainer,AUD,17454.39,Retainer subscription payment (MONTHLY),
li_0023303,inv_023303,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0016257,inv_016257,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020110,inv_020110,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020206,inv_020206,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0060952,inv_038889,,PPR Charge,AUD,500.00,PPR Charge for tkt_153133,tkt_153133
li_0022652,inv_022652,prod_5,Retainer,AUD,4364.34,Retainer subscription payment (MONTHLY),
li_0016848,inv_016848,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0056570,inv_037434,,PPR Charge,AUD,500.00,PPR Charge for tkt_132942,tkt_132942
li_0008059,inv_008059,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016095,inv_016095,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0063361,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164459,tkt_164459
li_0063362,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164589,tkt_164589
li_0063363,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164524,tkt_164524
li_0063364,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164503,tkt_164503
li_0063365,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164480,tkt_164480
li_0063366,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164532,tkt_164532
li_0063367,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164548,tkt_164548
li_0063368,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164458,tkt_164458
li_0063369,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164462,tkt_164462
li_0063370,inv_039544,,PPR Charge,USD,375.00,PPR Charge for tkt_164600,tkt_164600
li_0015187,inv_015187,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019818,inv_019818,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011273,inv_011273,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0000498,inv_000498,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019925,inv_019925,prod_5,Retainer,AUD,1890.24,Retainer Paid Monthly (AUD) subscription payment,
li_0011306,inv_011306,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0048828,inv_034373,,PPR Charge,USD,375.00,PPR Charge for tkt_95589,tkt_95589
li_0018491,inv_018491,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0008833,inv_008833,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014604,inv_014604,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017260,inv_017260,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019729,inv_019729,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009492,inv_009492,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0012339,inv_012339,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013060,inv_013060,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020009,inv_020009,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016220,inv_016220,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010819,inv_010819,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0063291,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164341,tkt_164341
li_0063292,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164283,tkt_164283
li_0063293,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164316,tkt_164316
li_0063294,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164359,tkt_164359
li_0063295,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164273,tkt_164273
li_0063296,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164232,tkt_164232
li_0063297,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164271,tkt_164271
li_0063298,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164246,tkt_164246
li_0063299,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164248,tkt_164248
li_0063300,inv_039533,,PPR Charge,AUD,500.00,PPR Charge for tkt_164323,tkt_164323
li_0017799,inv_017799,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018684,inv_018684,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0007678,inv_007678,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017676,inv_017676,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016912,inv_016912,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020597,inv_020597,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015886,inv_015886,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019120,inv_019120,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017843,inv_017843,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020284,inv_020284,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022514,inv_022514,prod_6,Retainer,USD,3634.16,Retainer subscription payment (MONTHLY),
li_0015167,inv_015167,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0008191,inv_008191,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020410,inv_020410,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0036797,inv_029490,,PPR Charge,USD,375.00,PPR Charge for tkt_45324,tkt_45324
li_0010049,inv_010049,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
